index,Participant_ID,Round,InfoOrderGroup,Context,CausalScore,BonusScore,Is_Human,ST_Outcome,End_Outcome,TakesAction,MotivatedByEndOutcome,Is_Pivotal,DummyText,Time_Agent,Time_Action,Time_Incentive,Time_Pivotal,Time_ST_Outcome,Time_Dummy,Time_EndOutcome,Views_Agent,Views_Action,Views_Incentive,Views_Pivotal,Views_ST_Outcome,Views_Dummy,Views_EndOutcome,ContextIsFootball,InfoOrderB,InfoOrderC,Time_Action_md,Time_Agent_md,Time_Incentive_md,Time_Pivotal_md,Time_ST_Outcome_md,Time_Dummy_md,Time_EndOutcome_md,Is_SouthAfrican,CorrectNumeracy,PostGraduateDegree
15,16,27,A,Business,6,1.0,0,0,1,1,0,1,1,1350.0,704.0,7913.0,420.0,1359.0,1199.0,1417.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3324.356971153846,-1142.746394230769,5305.310096153846,-2197.5240384615386,-332.6153846153845,-142.94951923076928,-905.8822115384614,0.0,0.0,0.0
23,24,27,C,Business,6,0.0,1,1,0,0,0,0,1,783.0,2933.0,2214.0,816.0,1269.0,1053.0,1033.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,-1095.3569711538462,-1709.746394230769,-393.6899038461538,-1801.5240384615386,-422.6153846153845,-288.9495192307693,-1289.8822115384614,0.0,0.0,0.0
24,25,27,A,Football,6,-1.0,1,0,0,0,0,0,0,1117.0,1068.0,0.0,3767.0,9534.0,116.0,2434.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,-710.03125,-1085.7295673076924,-2350.064903846154,1897.3209134615386,6391.554086538461,-1398.9122596153845,468.0985576923076,1.0,0.0,1.0
25,26,27,B,Business,1,1.0,0,0,1,1,0,0,1,0.0,565.0,1219.0,0.0,1132.0,0.0,867.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,-3463.356971153846,-2492.746394230769,-1388.6899038461538,-2617.5240384615386,-559.6153846153845,-1341.9495192307693,-1455.8822115384614,0.0,1.0,0.0
26,27,27,C,Football,5,1.0,1,1,1,1,0,0,0,9541.0,791.0,586.0,539.0,1991.0,400.0,634.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-987.03125,7338.270432692308,-1764.0649038461538,-1330.6790865384614,-1151.4459134615386,-1114.9122596153845,-1331.9014423076924,0.0,0.0,0.0
27,28,27,A,Football,6,-1.0,0,0,0,1,1,1,1,1601.0,334.0,1502.0,565.0,1433.0,450.0,533.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1444.03125,-601.7295673076924,-848.0649038461538,-1304.6790865384614,-1709.4459134615386,-1064.9122596153845,-1432.9014423076924,0.0,1.0,1.0
31,32,27,B,Business,5,1.0,0,0,1,1,1,1,1,735.0,2766.0,3384.0,601.0,2116.0,965.0,1212.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,-1262.3569711538462,-1757.746394230769,776.3100961538462,-2016.5240384615386,424.3846153846155,-376.9495192307693,-1110.8822115384614,0.0,1.0,0.0
32,33,27,C,Football,1,0.0,0,1,0,1,1,1,0,1851.0,600.0,266.0,1151.0,3248.0,801.0,819.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,0.0,1.0,-1178.03125,-351.7295673076924,-2084.064903846154,-718.6790865384614,105.55408653846143,-713.9122596153845,-1146.9014423076924,0.0,1.0,1.0
33,34,27,A,Football,5,-1.0,1,0,0,1,0,1,1,593.0,631.0,755.0,708.0,679.0,908.0,611.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1147.03125,-1609.7295673076924,-1595.0649038461538,-1161.6790865384614,-2463.4459134615386,-606.9122596153845,-1354.9014423076924,0.0,1.0,1.0
36,37,27,A,Football,3,-1.0,0,0,0,1,0,1,0,1014.0,651.0,1820.0,1258.0,937.0,994.0,709.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,-1127.03125,-1188.7295673076924,-530.0649038461538,-611.6790865384614,-2205.4459134615386,-520.9122596153845,-1256.9014423076924,1.0,0.0,0.0
38,39,27,C,Football,5,10.0,0,1,1,0,0,0,0,702.0,2441.0,12524.0,3085.0,1413.0,1889.0,1672.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,662.96875,-1500.7295673076924,10173.935096153846,1215.3209134615386,-1729.4459134615386,374.0877403846155,-293.9014423076924,0.0,0.0,1.0
47,48,27,C,Football,5,1.0,0,1,0,0,0,1,1,0.0,1145.0,1855.0,5355.0,5283.0,548.0,1452.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,-633.03125,-2202.7295673076924,-495.0649038461538,3485.3209134615386,2140.5540865384614,-966.9122596153845,-513.9014423076924,0.0,0.0,0.0
54,55,27,A,Football,5,1.0,1,1,1,0,1,1,0,624.0,1589.0,1065.0,0.0,3992.0,631.0,1981.0,1.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,-189.03125,-1578.7295673076924,-1285.0649038461538,-1869.6790865384614,849.5540865384614,-883.9122596153845,15.098557692307622,0.0,0.0,0.0
3,4,27,A,Business,5,-1.0,1,1,0,1,1,1,1,734.0,968.0,889.0,0.0,437.0,0.0,493.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-3060.356971153846,-1758.746394230769,-1718.6899038461538,-2617.5240384615386,-1254.6153846153845,-1341.9495192307693,-1829.8822115384614,0.0,1.0,0.0
4,5,27,B,Football,2,0.0,0,1,0,1,1,1,0,0.0,758.0,0.0,1431.0,727.0,0.0,1539.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1020.03125,-2202.7295673076924,-2350.064903846154,-438.67908653846143,-2415.4459134615386,-1514.9122596153845,-426.9014423076924,0.0,0.0,1.0
6,7,27,A,Business,5,0.0,1,0,1,0,0,0,0,984.0,435.0,2773.0,989.0,2415.0,3042.0,1302.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,-3593.356971153846,-1508.746394230769,165.3100961538462,-1628.5240384615386,723.3846153846155,1700.0504807692307,-1020.8822115384614,1.0,1.0,1.0
8,9,27,C,Football,5,-1.0,1,0,1,1,0,1,0,1598.0,732.0,5409.0,782.0,1548.0,267.0,1683.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1046.03125,-604.7295673076924,3058.935096153846,-1087.6790865384614,-1594.4459134615386,-1247.9122596153845,-282.9014423076924,1.0,0.0,1.0
12,13,27,A,Business,5,-10.0,1,0,0,0,0,1,0,1016.0,4466.0,4541.0,3337.0,1630.0,1488.0,2238.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,437.6430288461538,-1476.746394230769,1933.3100961538462,719.4759615384614,-61.61538461538453,146.05048076923072,-84.88221153846143,0.0,0.0,1.0
13,14,27,B,Business,6,1.0,0,1,1,0,1,1,1,932.0,1208.0,1367.0,850.0,1099.0,933.0,5317.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,-2820.356971153846,-1560.746394230769,-1240.6899038461538,-1767.5240384615386,-592.6153846153845,-408.9495192307693,2994.1177884615386,0.0,0.0,0.0
17,18,27,C,Business,6,10.0,1,0,1,0,1,1,1,14610.0,109670.0,12694.0,784.0,8044.0,4930.0,1182.0,3.0,17.0,6.0,1.0,8.0,3.0,1.0,0.0,0.0,1.0,105641.64302884616,12117.25360576923,10086.310096153846,-1833.5240384615386,6352.384615384615,3588.0504807692305,-1140.8822115384614,0.0,1.0,0.0
28,29,27,B,Football,3,-1.0,0,0,0,1,1,1,0,4278.0,760.0,673.0,314.0,910.0,384.0,463.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1018.03125,2075.2704326923076,-1677.0649038461538,-1555.6790865384614,-2232.4459134615386,-1130.9122596153845,-1502.9014423076924,0.0,0.0,1.0
29,30,27,C,Business,6,1.0,1,1,1,1,1,1,1,2100.0,0.0,1650.0,617.0,567.0,649.0,1300.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-4028.356971153846,-392.74639423076906,-957.6899038461538,-2000.5240384615386,-1124.6153846153845,-692.9495192307693,-1022.8822115384614,1.0,0.0,1.0
30,31,27,A,Business,5,-1.0,1,0,0,1,1,0,0,1222.0,1264.0,1313.0,1348.0,0.0,0.0,1076.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2764.356971153846,-1270.746394230769,-1294.6899038461538,-1269.5240384615386,-1691.6153846153845,-1341.9495192307693,-1246.8822115384614,0.0,0.0,1.0
40,41,27,B,Football,5,1.0,0,0,1,0,1,1,0,1028.0,749.0,1233.0,882.0,1414.0,1481.0,1966.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,-1029.03125,-1174.7295673076924,-1117.0649038461538,-987.6790865384614,-1728.4459134615386,-33.91225961538453,0.09855769230762235,1.0,0.0,0.0
42,43,27,A,Football,5,0.0,0,0,1,1,0,1,0,2282.0,1033.0,5100.0,1017.0,2882.0,1133.0,1617.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,-745.03125,79.27043269230762,2749.935096153846,-852.6790865384614,-260.44591346153857,-381.9122596153845,-348.9014423076924,1.0,0.0,0.0
46,47,27,B,Football,4,0.0,0,1,0,1,1,0,0,784.0,800.0,5933.0,3417.0,5787.0,1101.0,6732.0,1.0,1.0,6.0,1.0,6.0,1.0,4.0,1.0,1.0,0.0,-978.03125,-1418.7295673076924,3582.935096153846,1547.3209134615386,2644.5540865384614,-413.9122596153845,4766.098557692308,1.0,0.0,0.0
52,53,27,B,Football,1,1.0,1,0,1,1,1,1,0,1151.0,850.0,2134.0,6067.0,1434.0,598.0,2466.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,-928.03125,-1051.7295673076924,-216.0649038461538,4197.320913461539,-1708.4459134615386,-916.9122596153845,500.0985576923076,1.0,0.0,1.0
0,1,27,A,Business,7,1.0,0,1,1,0,0,1,0,300.0,2801.0,366.0,1167.0,783.0,1267.0,3583.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,-1227.3569711538462,-2192.746394230769,-2241.689903846154,-1450.5240384615386,-908.6153846153845,-74.94951923076928,1260.1177884615386,1.0,0.0,1.0
2,3,27,C,Business,1,0.0,0,0,1,0,1,1,0,1100.0,517.0,684.0,561.0,935.0,1017.0,949.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-3511.356971153846,-1392.746394230769,-1923.6899038461538,-2056.5240384615386,-756.6153846153845,-324.9495192307693,-1373.8822115384614,1.0,1.0,0.0
9,10,27,A,Business,7,10.0,1,1,1,1,0,1,1,898.0,2746.0,746.0,1732.0,439.0,329.0,799.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,-1282.3569711538462,-1594.746394230769,-1861.6899038461538,-885.5240384615386,-1252.6153846153845,-1012.9495192307693,-1523.8822115384614,1.0,1.0,0.0
11,12,27,C,Football,6,1.0,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1778.03125,-2202.7295673076924,-2350.064903846154,-1869.6790865384614,-3142.4459134615386,-357.9122596153845,-1965.9014423076924,1.0,0.0,0.0
14,15,27,C,Football,5,-1.0,0,0,0,1,0,0,0,566.0,917.0,4767.0,766.0,3001.0,1202.0,2499.0,1.0,1.0,5.0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,-861.03125,-1636.7295673076924,2416.935096153846,-1103.6790865384614,-141.44591346153857,-312.9122596153845,533.0985576923076,1.0,0.0,0.0
16,17,27,B,Business,6,-10.0,0,1,0,0,0,0,0,0.0,1028.0,0.0,0.0,0.0,0.0,1160.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-3000.356971153846,-2492.746394230769,-2607.689903846154,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-1162.8822115384614,1.0,0.0,1.0
43,44,27,B,Football,3,-1.0,0,1,0,1,0,1,1,1199.0,1400.0,0.0,1631.0,1549.0,33.0,2065.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-378.03125,-1003.7295673076924,-2350.064903846154,-238.67908653846143,-1593.4459134615386,-1481.9122596153845,99.09855769230762,1.0,0.0,0.0
44,45,27,C,Football,5,1.0,0,1,1,0,0,1,0,3633.0,2901.0,2266.0,3165.0,2132.0,2274.0,1734.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,0.0,1.0,1122.96875,1430.2704326923076,-84.06490384615381,1295.3209134615386,-1010.4459134615386,759.0877403846155,-231.90144230769238,1.0,0.0,0.0
45,46,27,A,Business,5,-1.0,1,0,0,1,0,0,1,34.0,1434.0,0.0,1033.0,0.0,18.0,6466.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-2594.356971153846,-2458.746394230769,-2607.689903846154,-1584.5240384615386,-1691.6153846153845,-1323.9495192307693,4143.117788461539,1.0,1.0,1.0
55,56,27,B,Business,2,0.0,1,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4028.356971153846,-2492.746394230769,-2607.689903846154,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-2322.8822115384614,0.0,1.0,0.0
5,6,27,C,Business,6,10.0,1,0,1,0,1,1,1,0.0,5012.0,4690.0,975.0,1149.0,0.0,1596.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,983.6430288461538,-2492.746394230769,2082.310096153846,-1642.5240384615386,-542.6153846153845,-1341.9495192307693,-726.8822115384614,1.0,1.0,0.0
7,8,27,B,Business,2,-1.0,0,1,1,0,0,0,1,402.0,3789.0,862.0,1094.0,1860.0,1394.0,706.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,-239.3569711538462,-2090.746394230769,-1745.6899038461538,-1523.5240384615386,168.38461538461547,52.05048076923072,-1616.8822115384614,0.0,1.0,0.0
10,11,27,B,Business,3,1.0,1,0,1,1,1,0,0,1066.0,1216.0,1733.0,4013.0,1082.0,1915.0,2314.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,-2812.356971153846,-1426.746394230769,-874.6899038461538,1395.4759615384614,-609.6153846153845,573.0504807692307,-8.882211538461434,1.0,0.0,0.0
18,19,27,A,Business,4,0.0,0,0,0,0,0,1,0,0.0,3372.0,733.0,522.0,1030.0,0.0,2243.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,-656.3569711538462,-2492.746394230769,-1874.6899038461538,-2095.5240384615386,-661.6153846153845,-1341.9495192307693,-79.88221153846143,0.0,1.0,1.0
19,20,27,B,Business,6,10.0,0,0,1,0,1,1,1,467.0,4699.0,3075.0,2701.0,3950.0,2686.0,1781.0,1.0,5.0,6.0,4.0,4.0,5.0,3.0,0.0,1.0,0.0,670.6430288461538,-2025.746394230769,467.3100961538462,83.47596153846143,2258.3846153846152,1344.0504807692307,-541.8822115384614,1.0,1.0,0.0
20,21,27,C,Football,5,1.0,1,1,1,1,1,0,0,911.0,1126.0,784.0,1042.0,1653.0,538.0,1288.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-652.03125,-1291.7295673076924,-1566.0649038461538,-827.6790865384614,-1489.4459134615386,-976.9122596153845,-677.9014423076924,1.0,0.0,1.0
21,22,27,A,Business,6,10.0,1,1,1,1,1,1,1,9466.0,4637.0,1022.0,2365.0,591.0,1135.0,1074.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,608.6430288461538,6973.2536057692305,-1585.6899038461538,-252.52403846153857,-1100.6153846153845,-206.94951923076928,-1248.8822115384614,0.0,1.0,1.0
22,23,27,B,Business,5,1.0,1,1,1,1,0,1,0,798.0,1714.0,2217.0,4702.0,1346.0,8220.0,1000.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,-2314.356971153846,-1694.746394230769,-390.6899038461538,2084.4759615384614,-345.6153846153845,6878.0504807692305,-1322.8822115384614,0.0,1.0,1.0
34,35,27,B,Football,3,1.0,1,1,0,0,0,0,0,979.0,1229.0,1499.0,3896.0,1729.0,833.0,917.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-549.03125,-1223.7295673076924,-851.0649038461538,2026.3209134615386,-1413.4459134615386,-681.9122596153845,-1048.9014423076924,1.0,1.0,1.0
35,36,27,C,Business,4,0.0,1,1,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4028.356971153846,-2492.746394230769,-2607.689903846154,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-2322.8822115384614,0.0,0.0,1.0
37,38,27,B,Business,5,-1.0,0,0,0,1,1,1,1,1577.0,4636.0,1703.0,1618.0,1631.0,1068.0,4601.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,607.6430288461538,-915.746394230769,-904.6899038461538,-999.5240384615386,-60.61538461538453,-273.9495192307693,2278.1177884615386,1.0,0.0,1.0
39,40,27,A,Business,5,0.0,0,0,1,0,0,0,1,0.0,1068.0,649.0,948.0,650.0,1268.0,1600.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2960.356971153846,-2492.746394230769,-1958.6899038461538,-1669.5240384615386,-1041.6153846153845,-73.94951923076928,-722.8822115384614,1.0,0.0,0.0
41,42,27,C,Football,3,-1.0,0,0,0,0,0,1,1,5815.0,3232.0,1782.0,1466.0,2016.0,833.0,2016.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1453.96875,3612.2704326923076,-568.0649038461538,-403.67908653846143,-1126.4459134615386,-681.9122596153845,50.09855769230762,1.0,1.0,1.0
53,54,27,C,Football,7,10.0,1,1,1,1,0,1,1,1798.0,1132.0,2499.0,2088.0,4443.0,1049.0,2926.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,-646.03125,-404.7295673076924,148.9350961538462,218.32091346153857,1300.5540865384614,-465.9122596153845,960.0985576923076,1.0,0.0,0.0
1,2,28,B,Business,5,1.0,0,1,1,1,1,1,1,1568.0,5399.0,1567.0,1002.0,485.0,951.0,1552.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1370.6430288461538,-924.746394230769,-1040.6899038461538,-1615.5240384615386,-1206.6153846153845,-390.9495192307693,-770.8822115384614,0.0,0.0,1.0
15,16,28,A,Business,5,1.0,1,1,1,1,0,1,1,840.0,412.0,987.0,276.0,1235.0,487.0,980.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3616.356971153846,-1652.746394230769,-1620.6899038461538,-2341.5240384615386,-456.6153846153845,-854.9495192307693,-1342.8822115384614,0.0,0.0,0.0
23,24,28,C,Football,6,0.0,0,1,0,0,1,0,1,618.0,698.0,2883.0,1235.0,1182.0,2049.0,434.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-1080.03125,-1584.7295673076924,532.9350961538462,-634.6790865384614,-1960.4459134615386,534.0877403846155,-1531.9014423076924,0.0,0.0,0.0
24,25,28,A,Football,1,0.0,1,1,0,0,0,1,0,1868.0,934.0,305.0,2815.0,2483.0,916.0,884.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,-844.03125,-334.7295673076924,-2045.0649038461538,945.3209134615386,-659.4459134615386,-598.9122596153845,-1081.9014423076924,1.0,0.0,1.0
25,26,28,B,Business,1,-1.0,0,1,0,0,1,0,1,0.0,0.0,862.0,0.0,600.0,0.0,618.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4028.356971153846,-2492.746394230769,-1745.6899038461538,-2617.5240384615386,-1091.6153846153845,-1341.9495192307693,-1704.8822115384614,0.0,1.0,0.0
26,27,28,C,Football,5,1.0,0,0,0,0,1,1,0,808.0,887.0,739.0,4170.0,1745.0,0.0,3897.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,-891.03125,-1394.7295673076924,-1611.0649038461538,2300.3209134615386,-1397.4459134615386,-1514.9122596153845,1931.0985576923076,0.0,0.0,0.0
27,28,28,A,Business,6,10.0,1,1,1,1,1,0,1,999.0,818.0,1033.0,566.0,836.0,432.0,1182.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,-3210.356971153846,-1493.746394230769,-1574.6899038461538,-2051.5240384615386,-855.6153846153845,-909.9495192307693,-1140.8822115384614,0.0,1.0,1.0
31,32,28,B,Football,2,0.0,0,1,0,1,1,1,1,1100.0,401.0,2582.0,799.0,903.0,567.0,1369.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1377.03125,-1102.7295673076924,231.9350961538462,-1070.6790865384614,-2239.4459134615386,-947.9122596153845,-596.9014423076924,0.0,1.0,0.0
32,33,28,C,Football,2,0.0,1,0,1,1,1,0,0,885.0,767.0,167.0,515.0,1485.0,252.0,567.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,-1011.03125,-1317.7295673076924,-2183.064903846154,-1354.6790865384614,-1657.4459134615386,-1262.9122596153845,-1398.9014423076924,0.0,1.0,1.0
33,34,28,A,Football,2,0.0,0,0,1,0,1,1,1,439.0,674.0,342.0,598.0,783.0,739.0,496.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1104.03125,-1763.7295673076924,-2008.0649038461538,-1271.6790865384614,-2359.4459134615386,-775.9122596153845,-1469.9014423076924,0.0,1.0,1.0
36,37,28,A,Football,5,1.0,1,1,1,1,1,1,0,640.0,521.0,354.0,104.0,429.0,265.0,647.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1257.03125,-1562.7295673076924,-1996.0649038461538,-1765.6790865384614,-2713.4459134615386,-1249.9122596153845,-1318.9014423076924,1.0,0.0,0.0
38,39,28,C,Football,5,10.0,1,0,1,0,1,0,0,4846.0,5543.0,8024.0,1949.0,2807.0,596.0,3034.0,3.0,2.0,5.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,3764.96875,2643.2704326923076,5673.935096153846,79.32091346153857,-335.44591346153857,-918.9122596153845,1068.0985576923076,0.0,0.0,1.0
47,48,28,C,Football,7,10.0,1,1,1,1,1,1,1,0.0,1042.0,2792.0,1702.0,6571.0,0.0,2709.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,-736.03125,-2202.7295673076924,441.9350961538462,-167.67908653846143,3428.5540865384614,-1514.9122596153845,743.0985576923076,0.0,0.0,0.0
54,55,28,A,Football,6,10.0,1,1,1,1,1,0,0,1019.0,1913.0,510.0,0.0,3508.0,373.0,961.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,134.96875,-1183.7295673076924,-1840.0649038461538,-1869.6790865384614,365.55408653846143,-1141.9122596153845,-1004.9014423076924,0.0,0.0,0.0
3,4,28,A,Business,6,-10.0,1,0,0,0,0,1,1,620.0,2596.0,1214.0,0.0,928.0,0.0,539.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1432.3569711538462,-1872.746394230769,-1393.6899038461538,-2617.5240384615386,-763.6153846153845,-1341.9495192307693,-1783.8822115384614,0.0,1.0,0.0
4,5,28,B,Business,6,10.0,1,1,1,1,0,1,0,1488.0,396.0,1658.0,695.0,748.0,1149.0,1564.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,-3632.356971153846,-1004.746394230769,-949.6899038461538,-1922.5240384615386,-943.6153846153845,-192.94951923076928,-758.8822115384614,0.0,0.0,1.0
6,7,28,A,Football,5,10.0,1,0,1,0,1,0,0,3223.0,1305.0,883.0,674.0,958.0,550.0,616.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-473.03125,1020.2704326923076,-1467.0649038461538,-1195.6790865384614,-2184.4459134615386,-964.9122596153845,-1349.9014423076924,1.0,1.0,1.0
8,9,28,C,Football,6,-1.0,0,0,0,0,0,0,0,998.0,1895.0,967.0,2239.0,3778.0,0.0,1431.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,116.96875,-1204.7295673076924,-1383.0649038461538,369.32091346153857,635.5540865384614,-1514.9122596153845,-534.9014423076924,1.0,0.0,1.0
12,13,28,A,Football,5,1.0,1,1,1,1,0,1,0,922.0,2209.0,6804.0,1585.0,2348.0,1027.0,1731.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,430.96875,-1280.7295673076924,4453.935096153846,-284.67908653846143,-794.4459134615386,-487.9122596153845,-234.90144230769238,0.0,0.0,1.0
13,14,28,B,Business,5,1.0,0,1,0,1,0,0,1,1100.0,872.0,1800.0,917.0,884.0,550.0,1174.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-3156.356971153846,-1392.746394230769,-807.6899038461538,-1700.5240384615386,-807.6153846153845,-791.9495192307693,-1148.8822115384614,0.0,0.0,0.0
17,18,28,C,Business,6,1.0,0,1,0,0,1,1,1,635.0,4631.0,3432.0,1185.0,2667.0,1882.0,1067.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,602.6430288461538,-1857.746394230769,824.3100961538462,-1432.5240384615386,975.3846153846155,540.0504807692307,-1255.8822115384614,0.0,1.0,0.0
28,29,28,B,Football,4,0.0,0,0,0,0,1,1,0,663.0,472.0,969.0,216.0,670.0,265.0,643.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1306.03125,-1539.7295673076924,-1381.0649038461538,-1653.6790865384614,-2472.4459134615386,-1249.9122596153845,-1322.9014423076924,0.0,0.0,1.0
29,30,28,C,Business,6,10.0,1,1,0,1,0,0,1,800.0,1017.0,1799.0,433.0,817.0,733.0,916.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-3011.356971153846,-1692.746394230769,-808.6899038461538,-2184.5240384615386,-874.6153846153845,-608.9495192307693,-1406.8822115384614,1.0,0.0,1.0
30,31,28,A,Business,4,0.0,0,1,1,0,0,0,0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4028.356971153846,-1305.746394230769,-2607.689903846154,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-2322.8822115384614,0.0,0.0,1.0
40,41,28,B,Football,6,10.0,1,1,1,0,0,1,0,678.0,1132.0,787.0,533.0,3712.0,1049.0,1432.0,1.0,2.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,0.0,-646.03125,-1524.7295673076924,-1563.0649038461538,-1336.6790865384614,569.5540865384614,-465.9122596153845,-533.9014423076924,1.0,0.0,0.0
